L,L365,U,None,old,2012-02-22 00:00:00+00:00,1970-01-01 00:00:00+00:00,26 drapes UNSTERILE,1970-01-01 00:00:00+00:00,1,,
L,L366,U,None,old,2012-02-22 00:00:00+00:00,1970-01-01 00:00:00+00:00,White towels,1970-01-01 00:00:00+00:00,1,,
L,L367,U,None,old,2012-02-22 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile drapes,1970-01-01 00:00:00+00:00,1,,
L,L368,U,None,old,2012-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile drapes 31 ea.,1970-01-01 00:00:00+00:00,1,,
L,L369,U,None,old,2012-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Stockinettes,1970-01-01 00:00:00+00:00,1,,
L,L370,U,None,old,2012-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile drapes 83 ea.,1970-01-01 00:00:00+00:00,1,,
L,L371,U,None,old,2012-02-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,Mayo stand covers 85,1970-01-01 00:00:00+00:00,1,,
L,L372,U,None,old,2012-02-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,Mayo stand covers 93,1970-01-01 00:00:00+00:00,1,,
L,L374,U,None,old,2012-02-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,Mayo stand covers 90,1970-01-01 00:00:00+00:00,1,,
L,L375,U,None,old,2012-03-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes ( Unsterile ),1970-01-01 00:00:00+00:00,1,,
L,L376,U,None,old,2012-03-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile paper drapes,1970-01-01 00:00:00+00:00,1,,
L,L377,U,None,old,2012-03-23 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsteril paper drapesx31,1970-01-01 00:00:00+00:00,1,,
L,L378,U,None,old,2012-04-11 00:00:00+00:00,2016-10-01 00:00:00+00:00,12 basic pack 1<CMA> 101 absorbant towels,1970-01-01 00:00:00+00:00,1,,
L,L379,U,None,old,2012-04-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes 34 ea. (unsterile),1970-01-01 00:00:00+00:00,1,,
L,L380,U,None,old,2012-04-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes 55 ea. (unsterile),1970-01-01 00:00:00+00:00,1,,
L,L381,U,None,old,2012-04-23 00:00:00+00:00,1970-01-01 00:00:00+00:00,White towels (unsterile),1970-01-01 00:00:00+00:00,1,,
L,L383,U,None,old,2012-05-29 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes Unsterile,1970-01-01 00:00:00+00:00,1,,
L,L385,U,None,old,2012-06-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile drapes 22 ea.,1970-01-01 00:00:00+00:00,1,,
L,L386,U,None,old,2012-08-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes Unsterile,1970-01-01 00:00:00+00:00,1,,
L,L387,U,None,old,2012-08-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes Unsterile X30,1970-01-01 00:00:00+00:00,1,,
L,L388,U,None,old,2012-09-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes unsterile x 28  -26 lbs.,1970-01-01 00:00:00+00:00,1,,
L,L389,U,None,old,2012-09-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Impervious stockinettes  x 83  19.5 lbs,1970-01-01 00:00:00+00:00,1,,
L,L390,U,None,old,2012-09-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes unsterile x 32 -32.5 lbs,1970-01-01 00:00:00+00:00,1,,
L,L391,U,None,old,2012-09-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile paper drapes x 22 =28 lbs.,1970-01-01 00:00:00+00:00,1,,
L,L392,U,None,old,2012-09-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,unsterile  paper drapes x 22=28 lbs.,1970-01-01 00:00:00+00:00,1,,
L,L393,U,None,old,2012-09-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile paper drapes x22 =26.5 lbs,1970-01-01 00:00:00+00:00,1,,
L,L394,U,None,old,2012-09-14 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile drapes x 50 =29 lbs.,1970-01-01 00:00:00+00:00,1,,
L,L395,U,None,old,2012-09-14 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile drapes x 48 =28.5 lbs,1970-01-01 00:00:00+00:00,1,,
L,L396,U,None,old,2012-09-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes unsterile x 32 =26 lbs,1970-01-01 00:00:00+00:00,1,,
L,L397,U,None,old,2012-09-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes unsterile x48  =23lbs,1970-01-01 00:00:00+00:00,1,,
L,L398,U,None,old,2012-09-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes unsterile x30= 28lbs,1970-01-01 00:00:00+00:00,1,,
L,L399,U,None,old,2012-09-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes unsterile x 30 =26 lbs,1970-01-01 00:00:00+00:00,1,,
L,L400,U,None,old,2012-09-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes unsterile=27 lbs,1970-01-01 00:00:00+00:00,1,,
L,L401,U,None,old,2012-09-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes unsterile x26  =25.5lbs,1970-01-01 00:00:00+00:00,1,,
L,L402,U,None,old,2012-09-28 00:00:00+00:00,2016-07-01 00:00:00+00:00,Sterile towels x 235 =14.5lbs,1970-01-01 00:00:00+00:00,1,,
L,L403,U,None,old,2012-09-28 00:00:00+00:00,2016-07-01 00:00:00+00:00,Sterile towels x235 =15lbs,1970-01-01 00:00:00+00:00,1,,
L,L404,U,None,old,2012-09-28 00:00:00+00:00,2016-12-01 00:00:00+00:00,Sterile towels x190 =12.5 lbs,1970-01-01 00:00:00+00:00,1,,
L,L405,U,None,old,2012-09-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,Mayo stand covers unsterile x 110 =21.5lbs,1970-01-01 00:00:00+00:00,1,,
L,L406,U,None,old,2012-10-05 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes (unsterile) 28.5 lbs.,1970-01-01 00:00:00+00:00,1,,
L,L407,U,None,old,2012-10-10 00:00:00+00:00,1970-01-01 00:00:00+00:00,pes lg.(unsterile)x32=28lbs.,1970-01-01 00:00:00+00:00,1,,
L,L408,U,None,old,2012-10-10 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes lg. (unsterile)x36 =36lbs.,1970-01-01 00:00:00+00:00,1,,
L,L409,U,None,old,2012-10-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Mayo stand covers(sterile) x63 =12lbs,1970-01-01 00:00:00+00:00,1,,
L,L410,U,None,old,2012-10-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Towels covers sterile x 260 = 16lbs,1970-01-01 00:00:00+00:00,1,,
L,L411,U,None,old,2012-10-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Moyo stand covers (unsterile)x110 = 21lbs,1970-01-01 00:00:00+00:00,1,,
L,L412,U,None,old,2012-10-15 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile paper drapes = 27lbs,1970-01-01 00:00:00+00:00,1,,
L,L413,U,None,old,2012-10-15 00:00:00+00:00,1970-01-01 00:00:00+00:00,Unsterile paper drapes = 23lbs,1970-01-01 00:00:00+00:00,1,,
L,L414,U,None,old,2012-10-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,O-R drapes x23 un sterile 23.5lbs,1970-01-01 00:00:00+00:00,1,,
L,L415,U,17.50,old,2012-10-23 00:00:00+00:00,2016-12-01 00:00:00+00:00,250 Suction Caths.,1970-01-01 00:00:00+00:00,1,,
L,L416,U,23.00,old,2012-10-23 00:00:00+00:00,2016-10-01 00:00:00+00:00,8 Chest drains / 2 chest drain tube paks,1970-01-01 00:00:00+00:00,1,,
L,L417,U,28.00,old,2012-10-23 00:00:00+00:00,1970-01-01 00:00:00+00:00,54 Suction tubing / Suction canisters,1970-01-01 00:00:00+00:00,1,,
L,L418,U,25.50,old,2012-10-23 00:00:00+00:00,1970-01-01 00:00:00+00:00,Bulb Syringes non sterile,1970-01-01 00:00:00+00:00,1,,
L,L419,U,15.50,old,2012-10-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction catheters (215),1970-01-01 00:00:00+00:00,1,,
L,L420,S,18.00,old,2012-11-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction tubing (nonsterile),1970-01-01 00:00:00+00:00,1,,
L,L421,S,13.00,old,2012-11-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction tubing (30) (nonsterile),1970-01-01 00:00:00+00:00,1,,
L,L422,L,19.00,old,2012-11-01 00:00:00+00:00,2015-02-01 00:00:00+00:00,Drains: jackson-pratt (131); bulb holders (16),1970-01-01 00:00:00+00:00,1,,
L,L423,L,23.00,old,2012-11-07 00:00:00+00:00,2013-12-01 00:00:00+00:00,Chest Drains,2013-03-13 00:00:00+00:00,1,Bongolo Hospital,Bongolo Hospital
L,L424,L,16.00,old,2012-11-07 00:00:00+00:00,2016-05-01 00:00:00+00:00,Suction Catheters,1970-01-01 00:00:00+00:00,1,,
L,L425,L,None,old,2012-11-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Pedeatric suction 8fr 250,1970-01-01 00:00:00+00:00,1,,
L,L426,L,None,old,2012-11-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Catheter suction pedatric 8fr 250,1970-01-01 00:00:00+00:00,1,,
L,L427,L,None,old,2012-11-19 00:00:00+00:00,1970-01-01 00:00:00+00:00,47 Suction canisters @lids,1970-01-01 00:00:00+00:00,1,,
L,L428,L,None,old,2012-11-19 00:00:00+00:00,1970-01-01 00:00:00+00:00,35 Suction canisters & suction tubing,2013-03-13 00:00:00+00:00,1,Bongolo Hospital,Bongolo Hospital
L,L429,L,20.00,old,2012-11-19 00:00:00+00:00,1970-01-01 00:00:00+00:00,JP DRAINS 76 bulbs<CMA> 76 round<CMA> 8 resevoirs,1970-01-01 00:00:00+00:00,1,,
L,L430,U,None,old,2012-11-25 00:00:00+00:00,2014-10-01 00:00:00+00:00,Yan Kaur @ Frazier tips,1970-01-01 00:00:00+00:00,1,,
L,L431,L,13.00,old,2012-11-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Catheters  8ft.10ft. 14ft.,1970-01-01 00:00:00+00:00,1,,
L,L432,L,None,old,2012-11-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,90 Bulb Syringes,1970-01-01 00:00:00+00:00,1,,
L,L433,L,16.50,old,2012-12-02 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Catheters,1970-01-01 00:00:00+00:00,1,,
L,L434,L,14.00,old,2012-12-02 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Catheters,1970-01-01 00:00:00+00:00,1,,
L,L435,L,15.00,old,2012-12-02 00:00:00+00:00,1970-01-01 00:00:00+00:00,10 Suction Catheter Tubing non sterile,1970-01-01 00:00:00+00:00,1,,
L,L436,U,None,old,2012-12-05 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction (105 mini trays <CMA> 100 catheters) non sterile,1970-01-01 00:00:00+00:00,1,,
L,L437,L,14.50,old,2012-12-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Canisters x 38,1970-01-01 00:00:00+00:00,1,,
L,L438,L,14.50,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction catheters,1970-01-01 00:00:00+00:00,1,,
L,L439,L,35.00,old,2013-01-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,80 suction tubing <CMA> 70 connectors,1970-01-01 00:00:00+00:00,1,,
L,L440,L,19.50,old,2013-01-10 00:00:00+00:00,1970-01-01 00:00:00+00:00,Chest Drains ( 4 pediatric <CMA>2 chest tube trays <CMA>5 SFP patient tube pak  pneumothormax kit,1970-01-01 00:00:00+00:00,1,,
L,L441,L,14.00,old,2013-01-10 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Catheters ( 346 - 8ft. pediatric) ( suction catheters 61- 8 ft. @ N glove kits,1970-01-01 00:00:00+00:00,1,,
L,L442,L,17.50,old,2013-01-10 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Catheter trays,1970-01-01 00:00:00+00:00,1,,
L,L443,L,28.00,old,2013-01-15 00:00:00+00:00,1970-01-01 00:00:00+00:00,7 Chest Drains <CMA> 29 Tube Pack,1970-01-01 00:00:00+00:00,1,,
L,L444,L,16.00,old,2013-01-15 00:00:00+00:00,2014-01-01 00:00:00+00:00,33 Lg. Burn Dressing 4x4,1970-01-01 00:00:00+00:00,1,,
L,L445,L,24.50,old,2013-01-15 00:00:00+00:00,2015-01-01 00:00:00+00:00,Chest Drainage,1970-01-01 00:00:00+00:00,1,,
L,L446,L,30.00,old,2013-01-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,89 Suction Tubing <CMA> Connectors x 25,1970-01-01 00:00:00+00:00,1,,
L,L447,L,15.00,old,2013-01-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Catheters,1970-01-01 00:00:00+00:00,1,,
L,L448,L,25.00,old,2013-01-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Tubing x 57 <CMA> Connectors x 200,1970-01-01 00:00:00+00:00,1,,
L,L449,L,27.50,old,2013-02-05 00:00:00+00:00,2017-07-01 00:00:00+00:00,Suction Tubing Connectors x 60,1970-01-01 00:00:00+00:00,1,,
L,L450,L,None,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,OR floor suction,1970-01-01 00:00:00+00:00,1,,
L,L451,L,None,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Canisters x 38,1970-01-01 00:00:00+00:00,1,,
L,L452,L,14.00,old,2013-03-25 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Catheters (sterile),1970-01-01 00:00:00+00:00,1,,
L,L453,L,26.00,old,2013-03-25 00:00:00+00:00,2015-01-01 00:00:00+00:00,Chest Drains x 38; chest tube tray x 3,1970-01-01 00:00:00+00:00,1,,
L,L454,L,29.50,old,2013-03-31 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction tubing x 77,1970-01-01 00:00:00+00:00,1,,
L,L455,L,25.80,old,2013-05-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,bulb syringes,1970-01-01 00:00:00+00:00,1,,
L,L456,L,22.40,old,2013-05-12 00:00:00+00:00,2015-01-01 00:00:00+00:00,chest tube trays<CMA> drainage tubing,1970-01-01 00:00:00+00:00,1,,
L,L457,L,22.40,old,2013-05-12 00:00:00+00:00,2015-12-01 00:00:00+00:00,chest drains<CMA> kits,1970-01-01 00:00:00+00:00,1,,
L,L458,L,15.80,old,2013-05-12 00:00:00+00:00,2014-06-01 00:00:00+00:00,chest drains<CMA> tubing,1970-01-01 00:00:00+00:00,1,,
L,L459,L,16.00,old,2013-06-02 00:00:00+00:00,1970-01-01 00:00:00+00:00,Catheters-suction all sizes,1970-01-01 00:00:00+00:00,1,,
L,L460,S,None,old,2013-06-06 00:00:00+00:00,2017-12-01 00:00:00+00:00,Yankauer<CMA> frazier suction tips (sterile/unsterile),1970-01-01 00:00:00+00:00,1,,
L,L461,L,14.40,old,2013-06-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Catheters,1970-01-01 00:00:00+00:00,1,,
L,L462,L,22.80,old,2013-07-10 00:00:00+00:00,2014-07-01 00:00:00+00:00,Chest drains X7<CMA> chest tubes X5<CMA> chest tube valves X 9,1970-01-01 00:00:00+00:00,1,,
L,L463,L,20.40,old,2013-07-10 00:00:00+00:00,2016-01-01 00:00:00+00:00,Chest drains X 6<CMA> chest drainage kits X 2,1970-01-01 00:00:00+00:00,1,,
L,L464,L,19.60,old,2013-08-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction Catheter kits,1970-01-01 00:00:00+00:00,1,,
L,L465,L,23.40,old,2013-08-11 00:00:00+00:00,2016-05-01 00:00:00+00:00,Chest Drains: 7 water seal drains<CMA> 1 chest tube tray<CMA> 1 Thoracentesis tray<CMA> 4 chest drain tubing,1970-01-01 00:00:00+00:00,1,,
L,L466,L,22.30,old,2013-08-11 00:00:00+00:00,2016-12-01 00:00:00+00:00,Chest Drains: 8 pediatric water seal dry suction,1970-01-01 00:00:00+00:00,1,,
L,L467,L,32.20,old,2013-08-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,Suction tubing (unsterile),1970-01-01 00:00:00+00:00,1,,
M,M1,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sheets (Unsterile),1970-01-01 00:00:00+00:00,1,,
M,M5,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes<CMA> Sheets (assorted<CMA> unsterile),1970-01-01 00:00:00+00:00,1,,
M,M7,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sheets (Plastic),1970-01-01 00:00:00+00:00,1,,
M,M8,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Drapes (Unsterile),1970-01-01 00:00:00+00:00,1,,
M,M12,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,???,1970-01-01 00:00:00+00:00,1,,
M,M19,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sheets (Unsterile),1970-01-01 00:00:00+00:00,1,,
M,M20,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Underpads,1970-01-01 00:00:00+00:00,1,,
M,M24,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sheets (Paper<CMA> Unsterile),1970-01-01 00:00:00+00:00,1,,
M,M29,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sheets (Plastic),1970-01-01 00:00:00+00:00,1,,
M,M30,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sheets (Unsterile),1970-01-01 00:00:00+00:00,1,,
M,M37,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sheets (Unsterile),1970-01-01 00:00:00+00:00,1,,
M,M39,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sheets (Plastic),1970-01-01 00:00:00+00:00,1,,
M,M57,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastic Sheets?,1970-01-01 00:00:00+00:00,1,,
M,M59,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Gowns (Paper<CMA> Sterile),1970-01-01 00:00:00+00:00,1,,
M,M66,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics,1970-01-01 00:00:00+00:00,1,,
M,M76,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics,1970-01-01 00:00:00+00:00,1,,
M,M91,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics,1970-01-01 00:00:00+00:00,1,,
M,M96,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,???,1970-01-01 00:00:00+00:00,1,,
M,M132,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,???,1970-01-01 00:00:00+00:00,1,,
M,M143,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics,1970-01-01 00:00:00+00:00,1,,
M,M157,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics,1970-01-01 00:00:00+00:00,1,,
M,M178,S,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics,1970-01-01 00:00:00+00:00,1,,
M,M179,S,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics,1970-01-01 00:00:00+00:00,1,,
M,M204,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Misc. Tubing,1970-01-01 00:00:00+00:00,1,,
M,M221,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Pill Bottles,1970-01-01 00:00:00+00:00,1,,
M,M226,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Other Plastics,1970-01-01 00:00:00+00:00,1,,
M,M240,L,None,old,2011-11-09 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastic Trays (100),1970-01-01 00:00:00+00:00,1,,
M,M244,L,None,old,2011-11-16 00:00:00+00:00,1970-01-01 00:00:00+00:00,Misc. Plastics,1970-01-01 00:00:00+00:00,1,,
M,M245,L,None,old,2011-11-16 00:00:00+00:00,1970-01-01 00:00:00+00:00,Misc. Plastics,1970-01-01 00:00:00+00:00,1,,
M,M246,L,None,old,2011-11-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastic Trays,1970-01-01 00:00:00+00:00,1,,
M,M248,L,None,old,2011-12-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastic Basins; Emesis Basins,1970-01-01 00:00:00+00:00,1,,
M,M249,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Other Plastics: Sm. Blue Basins; Emesis Basins,1970-01-01 00:00:00+00:00,1,,
M,M250,L,None,old,2012-01-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Other Plastics: Basins; Bowls; Emesis; Trays; Graduates,1970-01-01 00:00:00+00:00,1,,
M,M251,L,None,old,2012-01-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Other Plastics,1970-01-01 00:00:00+00:00,1,,
M,M252,L,None,old,2012-01-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Other Plastics: Basins; Bowls; Graduates; Emesis,1970-01-01 00:00:00+00:00,1,,
M,M254,L,None,old,2012-01-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Other Plastics: 36 Blue Basins; 17 Trays; 9 Misc.,1970-01-01 00:00:00+00:00,1,,
M,M255,L,None,old,2012-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Blue Plastic Basins x36,1970-01-01 00:00:00+00:00,1,,
M,M256,L,None,old,2012-01-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Other Plastics: 17 Trays; 14 Pink Basins; 1 urinal; 11 Misc.; 5 Trays,1970-01-01 00:00:00+00:00,1,,
M,M258,L,None,old,2012-01-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Assorted Basins<CMA> Trays<CMA> & Graduated Cups,1970-01-01 00:00:00+00:00,1,,
M,M259,L,None,old,2012-01-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Assorted Basins<CMA> Trays<CMA> & Bowls,1970-01-01 00:00:00+00:00,1,,
M,M262,L,None,old,2012-02-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Pill Boxes; Pill Counter,1970-01-01 00:00:00+00:00,1,,
M,M263,L,None,old,2012-02-22 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: Bowls; Pitchers; Blue Basins; Emesis Basins,1970-01-01 00:00:00+00:00,1,,
M,M264,L,None,old,2012-03-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: 25 Lg. Rectangular Basins; 3 Pitchers; 15 Lg. Round Basins; 1 Bed Pan; 11 Trays,1970-01-01 00:00:00+00:00,1,,
M,M265,L,None,old,2012-03-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: 18 Round Basins; 33 Emesis Basins; 10 Pitchers; 22 Wash Basins,1970-01-01 00:00:00+00:00,1,,
M,M266,L,None,old,2012-03-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastic Trays x95,1970-01-01 00:00:00+00:00,1,,
M,M267,L,None,old,2012-03-21 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: 20 Lg. Basins; 4 Pitchers; 30 Emesis Basins; 11 Wash Basins,1970-01-01 00:00:00+00:00,1,,
M,M268,S,None,old,2012-03-21 00:00:00+00:00,1970-01-01 00:00:00+00:00,100 Amber Plastic Bottles for Liquid Medicines,1970-01-01 00:00:00+00:00,1,,
M,M269,L,None,old,2012-03-23 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: 10 Bed Pans; 21 Round Basins; 15 Sm. Bowls; 5 Pitchers,1970-01-01 00:00:00+00:00,1,,
M,M270,L,None,old,2012-03-23 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: 24 Round Basins; 2 Pitchers; 12 Emesis Basins; 13 Sm. Bowls; 1 Bed Pan,1970-01-01 00:00:00+00:00,1,,
M,M271,L,None,old,2012-04-05 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: 26 Round Basins; 4 Wash Basins; 2 Pitchers; 10 Emesis Basins; 2 Urine Collectors; 16 Bowls,1970-01-01 00:00:00+00:00,1,,
M,M272,L,None,old,2012-04-05 00:00:00+00:00,1970-01-01 00:00:00+00:00,Pill Bottles,1970-01-01 00:00:00+00:00,1,,
M,M273,L,None,old,2012-04-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: 19 Wash Basins; 12 Sm. Rectangular Basins; 6 Sm. Basins; 3 Lg. Pitchers; 7 Sm. Pitchers,1970-01-01 00:00:00+00:00,1,,
M,M274,L,None,old,2012-04-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Pink Wash Basins,1970-01-01 00:00:00+00:00,1,,
M,M275,L,None,old,2012-04-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastic Trays,1970-01-01 00:00:00+00:00,1,,
M,M276,L,None,old,2012-04-30 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: Basins; Emesis Basins; Pitchers; Sm. Bowls,1970-01-01 00:00:00+00:00,1,,
M,M277,L,None,old,2012-05-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: Basins; Bowls; Trays; Square Basins; Sm. Bowls; Etc.,1970-01-01 00:00:00+00:00,1,,
M,M278,L,None,old,2012-05-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Small Plastic Trays,1970-01-01 00:00:00+00:00,1,,
M,M279,L,None,old,2012-05-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Small Plastic Trays,1970-01-01 00:00:00+00:00,1,,
M,M280,L,None,old,2012-05-29 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: Basins; Emesis Basins; Pitchers; Sm. Bowls,1970-01-01 00:00:00+00:00,1,,
M,M281,L,None,old,2012-06-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastic Exam Table Covers (Unsterile),1970-01-01 00:00:00+00:00,1,,
M,M282,L,None,old,2012-06-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urine Containers and Various Plastics,1970-01-01 00:00:00+00:00,1,,
M,M283,L,None,old,2012-06-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urine Containers and Various Plastics,1970-01-01 00:00:00+00:00,1,,
M,M284,L,None,old,2012-06-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,Brown Basins; Emesis Basins,1970-01-01 00:00:00+00:00,1,,
M,M285,L,None,old,2012-07-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Pill Bottles,1970-01-01 00:00:00+00:00,1,,
M,M287,L,None,old,2012-08-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Plastics: Basins; Pitchers; Bowls; Etc.,1970-01-01 00:00:00+00:00,1,,
